,createdAt,platformId,platformCode,channelId,channelCode,deviceCategory,total,tax,delivery,revenue,profit,quantity
1303,2020-03-05,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,34128,7167,1674,33141,0.0,31
1304,2020-03-05,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,50613,10630,2308,48274,0.0,38
1305,2020-03-05,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,8479,1781,937,7429,0.0,13
1306,2020-03-05,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,3337,701,116,3332,0.0,10
1307,2020-03-05,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,2000,420,257,1704,0.0,3
1308,2020-03-05,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,996,209,116,877,0.0,2
1309,2020-03-05,308_notset,notset,308_direct,direct,desktop,61870,12993,1867,59947,0.0,53
1310,2020-03-05,308_notset,notset,308_notset,notset,desktop,5459,1146,0,5491,0.0,23
1311,2020-03-05,308_notset,notset,308_organic,organic,desktop,21977,4615,1160,20775,0.0,29
1312,2020-03-05,308_notset,notset,308_organic,organic,mobile,1607,337,232,1335,0.0,3
1313,2020-03-05,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,2746,576,232,2479,0.0,2
1314,2020-03-05,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,569,120,141,393,0.0,1
1315,2020-03-05,308_silverpop,Silverpop,308_emailing,emailing,desktop,47824,10041,2717,45077,0.0,38
1316,2020-03-05,308_silverpop,Silverpop,308_emailing,emailing,mobile,1168,245,116,1048,0.0,3
1317,2020-03-05,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,57402,12053,1944,57867,0.0,27
1318,2020-03-05,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,555,116,116,403,0.0,3
1319,2020-03-05,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,998,209,141,821,0.0,1
1320,2020-03-05,308_sklik,Sklik,308_sklik_sea,sklik_sea,mobile,1737,365,116,1631,0.0,2
1321,2020-03-05,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,64003,13441,0,64003,0.0,1
1322,2020-03-06,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,28087,5898,1671,26905,0.0,28
1323,2020-03-06,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,634,133,0,665,0.0,2
1324,2020-03-06,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,37721,7921,2826,34927,0.0,66
1325,2020-03-06,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,22108,4643,1269,20765,0.0,23
1326,2020-03-06,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1038,218,116,918,0.0,3
1327,2020-03-06,308_adwords,AdWords,308_adwords_sea,adwords_sea,mobile,1326,278,116,1174,0.0,1
1328,2020-03-06,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,8598,1806,348,8440,0.0,4
1329,2020-03-06,308_notset,notset,308_direct,direct,desktop,17184,3610,580,16671,0.0,39
1330,2020-03-06,308_notset,notset,308_direct,direct,mobile,2892,607,232,2620,0.0,3
1331,2020-03-06,308_notset,notset,308_facebook,facebook,desktop,1110,224,116,951,0.0,1
1332,2020-03-06,308_notset,notset,308_notset,notset,desktop,1784,375,116,1664,0.0,5
1333,2020-03-06,308_notset,notset,308_notset,notset,tablet,347,73,0,347,0.0,1
1334,2020-03-06,308_notset,notset,308_organic,organic,desktop,25601,5377,978,25047,0.0,31
1335,2020-03-06,308_notset,notset,308_organic,organic,mobile,6691,1405,200,6718,0.0,2
1336,2020-03-06,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,4541,953,348,4085,0.0,4
1337,2020-03-06,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,2499,525,232,2309,0.0,4
1338,2020-03-06,308_silverpop,Silverpop,308_emailing,emailing,desktop,43848,9210,1792,42361,0.0,76
1339,2020-03-06,308_silverpop,Silverpop,308_emailing,emailing,mobile,4365,917,232,4220,0.0,3
1340,2020-03-06,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,4241,890,373,3814,0.0,12
1341,2020-03-06,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,3584,753,141,3408,0.0,7
1342,2020-03-06,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1713,360,116,1562,0.0,1
1343,2020-03-06,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,215,45,141,39,0.0,1
1344,2020-03-07,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,9494,1994,489,9008,0.0,12
1345,2020-03-07,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,7971,1673,464,7513,0.0,16
1346,2020-03-07,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,2264,475,116,2144,0.0,4
1347,2020-03-07,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,9095,1911,1068,7851,0.0,18
1348,2020-03-07,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,20444,4293,952,19486,0.0,35
1349,2020-03-07,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1403,295,116,1287,0.0,1
1350,2020-03-07,308_notset,notset,308_direct,direct,desktop,4001,840,232,3873,0.0,11
1351,2020-03-07,308_notset,notset,308_direct,direct,mobile,1202,252,116,1082,0.0,4
1352,2020-03-07,308_notset,notset,308_internal,internal,desktop,2301,460,116,2149,0.0,1
1353,2020-03-07,308_notset,notset,308_notset,notset,desktop,2281,479,116,2210,0.0,15
1354,2020-03-07,308_notset,notset,308_organic,organic,desktop,49821,10462,1244,48654,0.0,13
1355,2020-03-07,308_notset,notset,308_referral,referral,desktop,803,169,116,718,0.0,2
1356,2020-03-07,308_notset,notset,308_referral,referral,mobile,1259,264,141,1115,0.0,5
1357,2020-03-07,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,22856,4800,257,24172,0.0,12
1358,2020-03-07,308_silverpop,Silverpop,308_emailing,emailing,desktop,41007,8612,2615,38977,0.0,79
1359,2020-03-07,308_silverpop,Silverpop,308_emailing,emailing,mobile,15787,3315,259,15950,0.0,10
1360,2020-03-07,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,5893,1237,348,5506,0.0,8
1361,2020-03-07,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,6691,1405,200,6614,0.0,2
1362,2020-03-07,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,409,86,116,293,0.0,1
1363,2020-03-08,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,10694,2245,837,9923,0.0,35
1364,2020-03-08,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2648,556,348,2229,0.0,7
1365,2020-03-08,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,3402,714,116,3250,0.0,2
1366,2020-03-08,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,46301,9723,2728,44142,0.0,79
1367,2020-03-08,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,14361,3014,1385,12872,0.0,21
1368,2020-03-08,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,6561,1378,232,6371,0.0,6
1369,2020-03-08,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,1724,362,116,1604,0.0,2
1370,2020-03-08,308_adwords,AdWords,308_adwords_sea,adwords_sea,desktop,1727,363,116,1576,0.0,2
1371,2020-03-08,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,2178,457,116,2062,0.0,5
1372,2020-03-08,308_notset,notset,308_direct,direct,desktop,18004,3781,837,17320,0.0,41
1373,2020-03-08,308_notset,notset,308_direct,direct,mobile,16022,3364,340,16692,0.0,30
1374,2020-03-08,308_notset,notset,308_direct,direct,tablet,2931,616,116,2826,0.0,7
1375,2020-03-08,308_notset,notset,308_facebook,facebook,mobile,4102,861,140,3927,0.0,1
1376,2020-03-08,308_notset,notset,308_organic,organic,desktop,6264,1316,232,5997,0.0,9
1377,2020-03-08,308_notset,notset,308_organic,organic,mobile,268,56,116,152,0.0,1
1378,2020-03-08,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,19103,4012,978,18359,0.0,27
1379,2020-03-08,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,1613,339,232,1346,0.0,2
1380,2020-03-08,308_silverpop,Silverpop,308_emailing,emailing,desktop,63549,13347,2242,63171,0.0,121
1381,2020-03-08,308_silverpop,Silverpop,308_emailing,emailing,mobile,1900,399,232,1630,0.0,3
1382,2020-03-08,308_silverpop,Silverpop,308_emailing,emailing,tablet,1367,287,232,1063,0.0,3
1383,2020-03-08,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,13705,2878,604,13162,0.0,19
1384,2020-03-08,308_sklik,Sklik,308_sklik_pla,sklik_pla,tablet,3570,750,140,3395,0.0,1
1385,2020-03-08,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,3518,739,232,3286,0.0,7
1386,2020-03-09,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,40091,8411,2072,38137,0.0,36
1387,2020-03-09,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2011,423,232,1709,0.0,2
1388,2020-03-09,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,6027,1266,0,6174,0.0,2
1389,2020-03-09,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,20305,4264,1392,18976,0.0,63
1390,2020-03-09,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,17860,3750,1533,16208,0.0,24
1391,2020-03-09,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,1705,358,232,1455,0.0,3
1392,2020-03-09,308_notset,notset,308_direct,direct,desktop,43735,9185,1507,42446,0.0,67
1393,2020-03-09,308_notset,notset,308_organic,organic,desktop,14992,3149,928,14046,0.0,19
1394,2020-03-09,308_notset,notset,308_organic,organic,mobile,5174,1087,232,4871,0.0,4
1395,2020-03-09,308_notset,notset,308_referral,referral,desktop,1525,320,116,1409,0.0,1
1396,2020-03-09,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,13512,2837,232,13391,0.0,9
1397,2020-03-09,308_silverpop,Silverpop,308_emailing,emailing,desktop,35808,7510,1838,33843,0.0,36
1398,2020-03-09,308_silverpop,Silverpop,308_emailing,emailing,mobile,3745,786,257,3464,0.0,15
1399,2020-03-09,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,3156,663,116,3004,0.0,3
1400,2020-03-09,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1348,283,116,1196,0.0,2
1401,2020-03-09,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,3057,642,116,2941,0.0,3
1402,2020-03-09,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,3911,821,116,3759,0.0,1
1403,2020-03-10,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,10662,2239,889,9733,0.0,32
1404,2020-03-10,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2146,451,232,1888,0.0,11
1405,2020-03-10,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,44121,9257,3199,40658,0.0,100
1406,2020-03-10,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,2167,455,232,1864,0.0,3
1407,2020-03-10,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,3948,829,116,3990,0.0,5
1408,2020-03-10,308_notset,notset,308_direct,direct,desktop,61421,12898,2254,61239,0.0,68
1409,2020-03-10,308_notset,notset,308_direct,direct,mobile,2322,488,257,1994,0.0,4
1410,2020-03-10,308_notset,notset,308_facebook,facebook,desktop,9077,1906,270,8807,0.0,5
1411,2020-03-10,308_notset,notset,308_internal,internal,desktop,4190,838,116,4092,0.0,4
1412,2020-03-10,308_notset,notset,308_notset,notset,desktop,17381,3650,773,16764,0.0,12
1413,2020-03-10,308_notset,notset,308_organic,organic,desktop,23030,4836,1301,21589,0.0,33
1414,2020-03-10,308_notset,notset,308_organic,organic,mobile,1244,261,116,1125,0.0,2
1415,2020-03-10,308_notset,notset,308_organic,organic,tablet,1050,221,116,966,0.0,2
1416,2020-03-10,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,14981,3137,889,14026,0.0,18
1417,2020-03-10,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,1992,418,116,1841,0.0,1
1418,2020-03-10,308_silverpop,Silverpop,308_emailing,emailing,desktop,70434,14792,4161,67056,0.0,76
1419,2020-03-10,308_silverpop,Silverpop,308_emailing,emailing,mobile,4204,883,281,3920,0.0,3
1420,2020-03-10,308_silverpop,Silverpop,308_emailing,emailing,tablet,1290,271,116,1174,0.0,1
1421,2020-03-10,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,14836,3116,598,14186,0.0,14
1422,2020-03-10,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1164,245,116,1048,0.0,3
1423,2020-03-10,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,454,95,116,337,0.0,1
1424,2020-03-10,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,1848,388,116,1743,0.0,2
1425,2020-03-11,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,43458,9126,1392,43863,0.0,24
1426,2020-03-11,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2349,493,0,2349,0.0,1
1427,2020-03-11,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,9500,1995,696,8770,0.0,14
1428,2020-03-11,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,15681,3294,1435,14321,0.0,18
1429,2020-03-11,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1585,333,116,1500,0.0,3
1430,2020-03-11,308_notset,notset,308_direct,direct,desktop,22770,4782,1185,21838,0.0,84
1431,2020-03-11,308_notset,notset,308_direct,direct,mobile,26471,5559,1185,26563,0.0,9
1432,2020-03-11,308_notset,notset,308_notset,notset,desktop,6700,1407,259,6699,0.0,3
1433,2020-03-11,308_notset,notset,308_organic,organic,desktop,26255,5512,1680,24910,0.0,36
1434,2020-03-11,308_notset,notset,308_organic,organic,mobile,1624,341,116,1472,0.0,5
1435,2020-03-11,308_notset,notset,308_referral,referral,desktop,5135,1078,316,4882,0.0,16
1436,2020-03-11,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,4451,935,398,4064,0.0,9
1437,2020-03-11,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,21721,4561,0,22801,0.0,11
1438,2020-03-11,308_silverpop,Silverpop,308_emailing,emailing,desktop,73501,15436,2176,72813,0.0,52
1439,2020-03-11,308_silverpop,Silverpop,308_emailing,emailing,mobile,14740,3096,316,15536,0.0,4
1440,2020-03-11,308_silverpop,Silverpop,308_emailing,emailing,tablet,385,81,116,269,0.0,1
1441,2020-03-11,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,30493,6403,1037,29297,0.0,34
1442,2020-03-11,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,1678,352,116,1527,0.0,1
1443,2020-03-11,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,4057,852,256,3762,0.0,3
1444,2020-03-11,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,394,83,0,394,0.0,1
1445,2020-03-11,308_zbozicz,ZboziCz,308_zbozi,zbozi,tablet,1491,313,141,1315,0.0,1
1446,2020-03-12,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,62304,13084,548,66487,0.0,21
1447,2020-03-12,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,3901,819,259,3607,0.0,2
1448,2020-03-12,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,1487,312,141,1311,0.0,3
1449,2020-03-12,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,42910,9009,2909,39868,0.0,65
1450,2020-03-12,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,5879,1234,696,5017,0.0,16
1451,2020-03-12,308_notset,notset,308_direct,direct,desktop,72704,15269,1704,72956,0.0,140
1452,2020-03-12,308_notset,notset,308_internal,internal,desktop,10299,2060,751,9672,0.0,3
1453,2020-03-12,308_notset,notset,308_organic,organic,desktop,6748,1418,605,6072,0.0,16
1454,2020-03-12,308_notset,notset,308_organic,organic,mobile,2075,436,232,1895,0.0,12
1455,2020-03-12,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,47731,10025,1069,46830,0.0,54
1456,2020-03-12,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,444,93,116,293,0.0,1
1457,2020-03-12,308_silverpop,Silverpop,308_emailing,emailing,desktop,72403,15204,4364,69320,0.0,79
1458,2020-03-12,308_silverpop,Silverpop,308_emailing,emailing,mobile,2220,466,0,2220,0.0,1
1459,2020-03-12,308_silverpop,Silverpop,308_emailing,emailing,tablet,2248,472,116,2128,0.0,2
1460,2020-03-12,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,4631,972,373,4197,0.0,12
1461,2020-03-12,308_sklik,Sklik,308_sklik_bra,sklik_bra,tablet,3744,786,140,3727,0.0,14
1462,2020-03-12,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,1414,297,116,1298,0.0,1
1463,2020-03-12,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,18038,3789,432,18635,0.0,4
1464,2020-03-13,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,9708,2038,572,9075,0.0,8
1465,2020-03-13,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,36132,7588,1725,34496,0.0,57
1466,2020-03-13,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,12768,2682,911,11938,0.0,17
1467,2020-03-13,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,8346,1753,348,8139,0.0,9
1468,2020-03-13,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,1560,328,116,1409,0.0,1
1469,2020-03-13,308_notset,notset,308_direct,direct,desktop,40836,8575,1275,41547,0.0,36
1470,2020-03-13,308_notset,notset,308_direct,direct,mobile,5127,1076,664,5130,0.0,7
1471,2020-03-13,308_notset,notset,308_organic,organic,desktop,20477,4300,797,19944,0.0,13
1472,2020-03-13,308_notset,notset,308_organic,organic,mobile,1180,248,232,876,0.0,3
1473,2020-03-13,308_notset,notset,308_referral,referral,desktop,8320,1747,375,8203,0.0,7
1474,2020-03-13,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,4507,947,256,4180,0.0,3
1475,2020-03-13,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,5650,1186,316,5457,0.0,4
1476,2020-03-13,308_silverpop,Silverpop,308_emailing,emailing,desktop,76301,16022,3618,73594,0.0,84
1477,2020-03-13,308_silverpop,Silverpop,308_emailing,emailing,mobile,22765,4781,348,23509,0.0,26
1478,2020-03-13,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,12944,2719,632,12434,0.0,13
1479,2020-03-13,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,1255,264,116,1103,0.0,1
1480,2020-03-13,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,334,70,116,182,0.0,1
1481,2020-03-13,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,3368,707,232,3145,0.0,3
1482,2020-03-14,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,12361,2596,657,11967,0.0,11
1483,2020-03-14,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,35981,7555,2279,33750,0.0,77
1484,2020-03-14,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,3084,647,605,2336,0.0,12
1485,2020-03-14,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,2832,594,348,2412,0.0,3
1486,2020-03-14,308_adwords,AdWords,308_adwords_sea,adwords_sea,tablet,419,88,141,242,0.0,1
1487,2020-03-14,308_notset,notset,308_direct,direct,desktop,878,184,116,762,0.0,2
1488,2020-03-14,308_notset,notset,308_direct,direct,mobile,1777,373,116,1671,0.0,7
1489,2020-03-14,308_notset,notset,308_notset,notset,desktop,1508,317,116,1356,0.0,1
1490,2020-03-14,308_notset,notset,308_organic,organic,desktop,6896,1448,489,6577,0.0,12
1491,2020-03-14,308_notset,notset,308_organic,organic,mobile,3093,650,257,2811,0.0,4
1492,2020-03-14,308_notset,notset,308_referral,referral,mobile,377,79,116,226,0.0,1
1493,2020-03-14,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,5424,1138,232,5201,0.0,6
1494,2020-03-14,308_silverpop,Silverpop,308_emailing,emailing,desktop,52358,10997,2087,52110,0.0,41
1495,2020-03-14,308_silverpop,Silverpop,308_emailing,emailing,mobile,1540,323,116,1469,0.0,2
1496,2020-03-14,308_silverpop,Silverpop,308_emailing,emailing,tablet,3537,742,116,3473,0.0,7
1497,2020-03-14,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,2494,524,140,2372,0.0,2
1498,2020-03-14,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,1263,265,116,1111,0.0,3
1499,2020-03-15,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,15195,3191,1222,14232,0.0,15
1500,2020-03-15,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,3470,729,489,2840,0.0,12
1501,2020-03-15,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,16611,3488,2009,14436,0.0,37
1502,2020-03-15,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,24876,5228,3280,21146,0.0,60
1503,2020-03-15,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,2646,556,116,2495,0.0,2
1504,2020-03-15,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,9728,2043,0,9728,0.0,1
1505,2020-03-15,308_notset,notset,308_direct,direct,desktop,37767,7931,1276,38180,0.0,19
1506,2020-03-15,308_notset,notset,308_direct,direct,tablet,2136,449,116,2030,0.0,2
1507,2020-03-15,308_notset,notset,308_organic,organic,desktop,7686,1614,489,7108,0.0,21
1508,2020-03-15,308_notset,notset,308_organic,organic,mobile,639,134,116,488,0.0,1
1509,2020-03-15,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,10788,2266,232,10830,0.0,16
1510,2020-03-15,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,6758,1419,232,6672,0.0,3
1511,2020-03-15,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,938,197,0,938,0.0,2
1512,2020-03-15,308_silverpop,Silverpop,308_emailing,emailing,desktop,67513,14176,3104,66481,0.0,48
1513,2020-03-15,308_silverpop,Silverpop,308_emailing,emailing,mobile,11241,2360,657,10514,0.0,6
1514,2020-03-15,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,4082,857,257,3800,0.0,5
1515,2020-03-15,308_sklik,Sklik,308_sklik_pla,sklik_pla,mobile,397,83,116,281,0.0,1
1516,2020-03-15,308_sklik,Sklik,308_sklik_pla,sklik_pla,tablet,268,56,116,116,0.0,1
1517,2020-03-15,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,410,86,0,410,0.0,1
1518,2020-03-16,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,17933,3766,1005,17163,0.0,49
1519,2020-03-16,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,34600,7269,3671,30629,0.0,98
1520,2020-03-16,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,15013,3152,2263,12414,0.0,39
1521,2020-03-16,308_notset,notset,308_direct,direct,desktop,23884,5016,1017,23179,0.0,59
1522,2020-03-16,308_notset,notset,308_direct,direct,mobile,256,54,116,105,0.0,1
1523,2020-03-16,308_notset,notset,308_organic,organic,desktop,7939,1657,921,6924,0.0,19
1524,2020-03-16,308_notset,notset,308_organic,organic,mobile,14883,3126,657,14226,0.0,41
1525,2020-03-16,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,1380,290,116,1309,0.0,19
1526,2020-03-16,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,985,207,116,869,0.0,1
1527,2020-03-16,308_silverpop,Silverpop,308_emailing,emailing,desktop,45746,9607,3174,43738,0.0,85
1528,2020-03-16,308_silverpop,Silverpop,308_emailing,emailing,mobile,3483,731,400,3147,0.0,6
1529,2020-03-16,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,2975,625,373,2495,0.0,12
1530,2020-03-16,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,2063,433,116,1911,0.0,14
1531,2020-03-16,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,4460,937,232,4193,0.0,2
1532,2020-03-16,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,1591,334,116,1485,0.0,2
1533,2020-03-17,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,24688,5186,1185,23639,0.0,55
1534,2020-03-17,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,846,178,116,730,0.0,3
1535,2020-03-17,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,32497,6826,2717,29611,0.0,208
1536,2020-03-17,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,5658,1179,1185,4250,0.0,39
1537,2020-03-17,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,874,184,116,723,0.0,1
1538,2020-03-17,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,3410,716,232,3188,0.0,4
1539,2020-03-17,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1311,275,116,1195,0.0,1
1540,2020-03-17,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,405,85,116,289,0.0,2
1541,2020-03-17,308_notset,notset,308_direct,direct,desktop,13300,2793,1146,12147,0.0,13
1542,2020-03-17,308_notset,notset,308_direct,direct,mobile,780,164,116,629,0.0,2
1543,2020-03-17,308_notset,notset,308_organic,organic,desktop,5109,1073,655,4348,0.0,7
1544,2020-03-17,308_notset,notset,308_organic,organic,mobile,1100,231,116,983,0.0,3
1545,2020-03-17,308_notset,notset,308_referral,referral,desktop,1103,232,116,986,0.0,1
1546,2020-03-17,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,2823,593,348,2404,0.0,4
1547,2020-03-17,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,354,74,116,202,0.0,1
1548,2020-03-17,308_silverpop,Silverpop,308_emailing,emailing,desktop,84152,17672,4152,82671,0.0,88
1549,2020-03-17,308_silverpop,Silverpop,308_emailing,emailing,mobile,2657,558,232,2436,0.0,3
1550,2020-03-17,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,12160,2554,1179,11051,0.0,23
1551,2020-03-17,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,502,105,116,385,0.0,2
1552,2020-03-17,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,489,103,116,337,0.0,1
1553,2020-03-17,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,679,143,116,528,0.0,1
1554,2020-03-17,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,603,127,116,451,0.0,5
1555,2020-03-18,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,13523,2840,348,13983,0.0,22
1556,2020-03-18,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,1381,290,232,1079,0.0,2
1557,2020-03-18,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,350,74,116,234,0.0,1
1558,2020-03-18,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,26375,5538,3182,22690,0.0,65
